"","id","outliersPro","estimated_rate_Before_Handling","estimated_rate_After_Q_b_F_C","estimated_rate_After_mean","estimated_rate_After_median","Before_P_value","Q_b_F_C_P_value","mean_P_value","median_P_value"
"995",11105,0.00219298245614035,0.465972323947331,0.465985815420972,0.468848614460083,0.469129097505701,0.999,1,0.999,1
"996",11111,0.0313676286072773,0.453040614878107,0.469844706702607,0.509380802822945,0.513736801007746,0.2205,0.9585,0.9985,0.995
"997",11113,0.0384615384615385,0.391355900332371,0.401350324273664,0.448843171482703,0.455513308959733,0.012,0.291,0.879,0.675
"998",11122,0.0438413361169102,0.722244530766203,0.753271875351177,0.850256286982352,0.86368445174764,0.02,0.304,0.644,0.503
"999",11123,0.148226574907358,2.93671579914385,9.95486914321576,16.3312029786266,17.4636562863839,0,0,0.458,0
"1000",11144,0.00588235294117647,0.295764622655555,0.296035196584756,0.300224724310123,0.300411740861385,0.985,0.9835,0.993,0.992
"1001",11150,0.0119047619047619,0.362777373683374,0.365147122301154,0.376270187499638,0.377102629638208,1,1,1,1
"1002",11158,0.0655737704918033,0.718283738242579,0.789167759766564,0.943987225557928,0.964834407678891,0,0.2155,0.7505,0.454
"1003",11163,0.0244498777506112,0.260809126110484,0.269062230705325,0.295596308822862,0.301313799282073,0,0,0,0
"1004",11171,0.114055299539171,0.726417751359992,0.955736852165932,1.44448107721349,1.54602832847677,0,0,0,0
"1005",11188,0.127744510978044,0.904243476396422,1.37347710660981,2.27106223140841,2.49068036250419,0,0,0,0
"1006",11195,0.0763157894736842,0.393572453528438,0.433272786478837,0.556442885608115,0.581010633711955,0,0.0015,5e-04,0
"1007",11197,0.102272727272727,1.14890344633662,1.44007478449028,2.08451194885443,2.22293459746075,0,0,0,0
"1008",11202,0.0433351618211739,0.603373386474767,0.615079122136741,0.697409918585209,0.707944097521636,0.012,0.203,0.936,0.751
"1009",11204,0,0.0768187644314195,0.0768187644314195,0.0768187644314195,0.0768187644314195,1,1,1,1
"1010",11213,0.0112107623318386,0.345235678635408,0.364454140836535,0.375760643123846,0.377215751849819,0.0065,0.968,0.99,0.9845
"1011",11229,0.0369127516778524,0.482509948490851,0.498692738626283,0.549753331426751,0.556433892074751,0.007,0.5895,0.9465,0.8515
"1012",11234,0.0413793103448276,0.304375836695165,0.317836852618416,0.354533295845064,0.359265358450694,0.052,0.3115,0.3935,0.3225
"1013",11239,0.00664451827242525,0.541708720661216,0.543835711092134,0.553585666556024,0.554699961709643,0.94,0.979,0.9895,0.9825
"1014",11271,0.0973557692307692,0.585892455287637,0.728489409470551,1.00441240198066,1.04418215521201,0,5e-04,0.094,0.0055
"1015",11272,0.0975526852481305,0.977061758309291,1.22144744428163,1.68021580849525,1.76167546785811,0,0,0,0
"1016",11273,0.0380952380952381,0.169520715336172,0.171537018764431,0.184463751757381,0.184285518666005,1,1,1,1
"1017",11276,0.0785804816223067,0.223365823422296,0.243532682331345,0.317688603390008,0.332336160461621,0,0,0,0
"1018",11294,0.0987993996998499,1.20155800119716,1.50728802674667,2.27236098769897,2.46886136845108,0,0,0,0
"1019",11309,0.0762589928057554,0.97408930648637,1.1258665951844,1.40197078403968,1.4376563172329,0,0.3395,0.9995,0.971
"1020",11321,0.0851063829787234,0.263794021485251,0.297503608474958,0.394224571989063,0.408966731786792,0,0,0.0125,0.0015
"1021",11335,0.0313953488372093,0.263573908220047,0.272499651865173,0.295188918275493,0.297072970082186,0.7575,1,1,1
"1022",11336,0.0431372549019608,1.99812228694762,2.09304470890185,2.38979439406194,2.45178227276978,0,0.001,0.0095,5e-04
"1023",11361,0.0758556891766883,0.316119280544692,0.332764876721314,0.397540034022561,0.40469864422975,0.805,1,1,1
"1024",11362,0.0193434935521688,0.520845217954194,0.525156431553872,0.555693546079629,0.559156863284264,0.862,0.968,1,1
"1025",11367,0.0016366612111293,0.13021025020389,0.130609328262631,0.131340629559142,0.131473766462151,0,5e-04,5e-04,5e-04
"1026",11385,0.00409836065573771,0.323160378060675,0.325220438086473,0.328652562211484,0.328926857600628,0.9885,0.999,0.998,0.998
"1027",11390,0.046875,0.452812978275228,0.461311288766647,0.52947770900378,0.539839725703909,0.088,0.158,0.3315,0.214
"1028",11396,0.103909465020576,0.506509563750873,0.645741661119939,0.929961084973637,0.977784408672699,0,0,0,0
"1029",11426,0.0487804878048781,0.571492463472231,0.603275773221448,0.697729129245079,0.709805735261959,0,0.021,0.5085,0.2005
"1030",11429,0.0258764607679466,0.788954782567191,0.809190763330491,0.86478591368669,0.87146445256231,0.427,0.9525,0.997,0.9925
"1031",11456,0.084079283887468,0.693413703054762,0.799566684153722,1.00043852620897,1.02284227347884,0,0.976,1,1
"1032",11468,0.0827067669172932,0.453756293081445,0.514253555519746,0.6860366856182,0.714599668136324,0,0,0.002,0
"1033",11476,0.0369284876905041,0.635009057716202,0.648065622630798,0.721805345498837,0.730888783071499,0.0435,0.5465,0.9915,0.952
"1034",11486,0.00347222222222222,0.14907985780113,0.149097613599788,0.150716431248957,0.150995696487452,0.0175,0.0105,0.0145,0.013
"1035",11488,0.0309278350515464,0.307384174271012,0.31056788955262,0.333240984906294,0.334183358080677,0.999,0.999,1,1
"1036",11489,0.12303664921466,0.318380799092433,0.440397541194149,0.702400571040378,0.755529261384935,0,0,0,5e-04
"1037",11490,0,0.134105327554121,0.134105327554121,0.134105327554121,0.134105327554121,0.305,0.2915,0.285,0.2955
"1038",11507,0.103383458646617,0.206485644648139,0.253370078360534,0.360337219975805,0.378571645214176,0,5e-04,0.004,0
"1039",11512,0.0806451612903226,0.200233639327829,0.210725721162647,0.290284903340252,0.307505048156495,0,0,0,0
"1040",11513,0.0747126436781609,0.228889142562467,0.250280497859093,0.314077739379,0.32354176830225,0,0.0265,0.079,0.024
"1041",11527,0.0279937791601866,0.440028833102487,0.453862090208361,0.492237450788352,0.497299880470024,0.004,0.4965,0.959,0.884
"1042",11534,0.0450029222676797,0.590125996274338,0.618873434178649,0.703017524604648,0.713236344476472,0,0.226,0.8865,0.7095
"1043",11578,0.03125,0.62646897032888,0.639735940434331,0.707597422438163,0.715551068532524,0.126,0.2375,0.4855,0.411
"1044",11587,0.00503778337531486,0.104584137743385,0.106230065609332,0.107612410688892,0.107685456009161,0.9445,0.9995,0.9995,1
"1045",11591,0.0402684563758389,0.0300922683727515,0.0338858823564746,0.0378978476035286,0.0384741214801018,5e-04,0.3085,0.4405,0.376
"1046",11603,0.065,1.75773952837385,1.90969273878851,2.34109292793256,2.40678713195262,5e-04,0.0655,0.234,0.1105
"1047",11607,0.0610687022900763,0.776541088776892,0.828222067839125,0.951710582689821,0.962339986832319,0.693,1,1,1
"1048",11624,0.115971107544141,1.1272662973801,1.50857494858835,2.38323695395392,2.60975580049659,0,0,0,0
"1049",11625,0.0613415710503089,0.564612587216398,0.608390829399922,0.721533367059125,0.734210240223412,0,0.6615,1,0.9995
"1050",11627,0.0623132735808792,0.730849896386511,0.780462365117513,0.922835994154331,0.940978452249859,0,0.711,1,0.9925
"1051",11634,0.133248730964467,0.725909895282644,1.11345240840517,1.88035847983763,2.04806394580575,0,0,0,0
"1052",11646,0.0919811320754717,0.183451394912658,0.198206884344885,0.268764656115153,0.280661183632497,0,0.004,0.0565,0.004
"1053",11652,0.0723062381852552,1.13632871289171,1.30952855971017,1.60149389819461,1.63740900498402,0,0.6335,1,0.999
"1054",11756,0.0748663101604278,0.830733946831597,0.91809867122986,1.14125348162925,1.17185919061576,0,0.212,0.922,0.725
"1055",11763,0.0710900473933649,0.5747860312452,0.619495931454264,0.789086316520273,0.815508181553608,0,0,0,0
"1056",11772,0.0480274442538593,0.304485420481431,0.318301061996409,0.371938561638152,0.382301841567015,0,0,0.001,0
"1057",11786,0.045643153526971,0.62492060010473,0.652363583618898,0.741907314015681,0.752750340753877,5e-04,0.489,0.9945,0.933
"1058",11787,0.0171073094867807,0.405850574055754,0.410201303463404,0.428904369229031,0.430220520752648,0.9985,1,1,1
"1059",11791,0.0180451127819549,0.42675066982626,0.433037071194269,0.454069149498535,0.456176125884916,0.9935,1,1,1
"1060",11795,0.0720511330621732,0.756870181317544,0.848254650742789,1.03011120704067,1.05124862805269,0,0.9645,1,1
"1061",11798,0.0986009327115256,0.338269824120793,0.378642967335928,0.502007285846113,0.518896381137736,0,0.167,0.998,0.868
"1062",11801,0.0871491875923191,0.341648389692515,0.388677415182502,0.503154783480531,0.519243673222021,0,0.0505,0.5815,0.2215
"1063",11810,0.0751633986928105,0.473364308037088,0.524525761144259,0.676284465766586,0.708101280076129,0,0,0,0
"1064",11815,0.0986425339366516,1.33791930609864,1.72610362691878,2.46578736573318,2.62467538496192,0,0,0,0
"1065",11816,0.0682967959527825,1.15820626258021,1.29548734627344,1.55027340038936,1.58396270387497,0,0.9595,1,1
"1066",11823,0.023598820058997,0.264469310937507,0.27549154551675,0.299113652910085,0.301940345477403,0.0015,0.031,0.1105,0.073
"1067",11829,0.163187855787476,0.998555233427283,1.90128110523583,4.86416442469941,5.7431216532276,0,0,0,0
"1068",11842,0.0843091334894614,0.43059022590234,0.501341881967423,0.660384662458826,0.688205549188116,0,0,0.0015,0
"1069",11844,0.0681920143562136,0.833956900073426,0.905634582397116,1.08835829823454,1.11266719357892,0,0.6655,1,0.9915
"1070",11848,0,0.116807247494511,0.116807247494511,0.116807247494511,0.116807247494511,0.65,0.644,0.639,0.622
"1071",11859,0.0306859205776173,0.501480752556165,0.511010610281025,0.551935524290028,0.555796295256334,0.6655,0.987,1,0.9985
"1072",11894,0.0865512649800266,0.956022812101211,1.06611734179392,1.34260040349317,1.37363180794138,0,0.894,1,1
"1073",11905,0.0982256020278834,1.17758509571295,1.60344271967434,2.2322220341343,2.34546762197632,0,0,5e-04,0
"1074",11906,0.0214190093708166,0.475838611568728,0.483503670590145,0.514188043825703,0.517597786018396,0.322,0.864,0.9925,0.9885
"1075",11913,0.136493432324386,0.367962681746506,0.589932597844515,0.964381220306179,1.03359741204048,0,0,0,0
"1076",11923,0.0712277413308341,0.79339014971711,0.901387535146864,1.11777703034745,1.14910344464356,0,0,0.1465,0.0035
"1077",11924,0.0665499124343257,0.571529615989004,0.609690834374915,0.726817627794342,0.738572974854568,0.02,0.9835,1,1
"1078",11944,0.0324022346368715,0.394550645862693,0.401560668568621,0.443251293239309,0.449461494409856,0.006,0.039,0.2565,0.1105
"1079",11983,0.0620641562064156,0.68624734530723,0.730202767080496,0.861892340643153,0.878441427597533,5e-04,0.573,0.993,0.933
"1080",11999,0.0257731958762887,0.547357730611374,0.555529191108813,0.589897614165095,0.592791017423132,1,1,1,1
"1081",12001,0.0619433198380567,0.589888821626141,0.642874161729932,0.790869185356393,0.818502653023811,0,0,0,0
"1082",12012,0.0324825986078886,0.789133201007206,0.83867031826404,0.912601348638492,0.922175000096076,0.0155,0.7635,0.9295,0.89
"1083",12014,0.0823436262866192,1.08699444061444,1.29536383926986,1.71597917778196,1.79753351635386,0,0,0,0
"1084",12033,0.0413223140495868,0.436394892743434,0.455533710981685,0.509548857946733,0.513061512766753,0.4055,0.972,0.9995,1
"1085",12048,0.10062893081761,0.544745714231845,0.611414045091306,0.886655990899265,0.952893857809221,0,0.001,5e-04,0
"1086",12066,0.091046277665996,0.627199192304343,0.780182018752981,1.09624221971961,1.17963837882626,0,0,0,0
"1087",12084,0.10440251572327,0.228802288516216,0.275091918573622,0.396516004186642,0.422181081074805,0,0,0,0
"1088",12089,0.0792192881745121,0.281030795627201,0.324783918214949,0.410720967943668,0.4235944947961,0,0.069,0.75,0.3375
"1089",12114,0.0691099476439791,0.923981932320571,0.998365904495139,1.26997985144376,1.33191026168551,0,0,0,0
"1090",12116,0.0869797225186766,0.950193175713701,1.06260118660254,1.36910425980003,1.40955071794172,0,0.033,0.9465,0.504
"1091",12117,0.0585774058577406,0.541616218663416,0.56895374983743,0.675125782325216,0.690635880590797,0,0.003,0.183,0.027
"1092",12135,0.0714285714285714,0.695330287844744,0.764366580631565,0.916341330146945,0.936608483089931,0,0.798,0.999,0.981
"1093",12143,0.0273722627737226,0.470494975227496,0.481221746043667,0.521769494138128,0.525744088924661,0.3285,0.821,0.9875,0.9785
"1094",12156,0,0.157897866066969,0.157897866066969,0.157897866066969,0.157897866066969,0.954,0.9515,0.952,0.9415
"1095",12161,0.101410342511753,0.611632377599122,0.770132726098263,1.10458241791683,1.16467289947934,0,0,0,0
"1096",12183,0.102150537634409,0.78096570809704,0.984972754828118,1.36682803729997,1.43178952746134,0,0.012,0.1565,0.022
"1097",12188,0.0242990654205607,0.536466038720311,0.546261410044709,0.591443146573681,0.598156243088806,0.001,0.015,0.062,0.037
"1098",12214,0.0410509031198686,0.354602648910153,0.364808734936802,0.4037147790833,0.407658990306302,0.7915,0.989,1,0.9995
"1099",12219,0.0675039246467818,0.690153518183993,0.760514172686996,0.905512724012882,0.925198772493619,0,0.711,0.988,0.9305
"1100",12227,0.0987951807228916,0.796963216566087,1.11270997744198,1.46805955976895,1.51192997593573,0,0.516,1,0.997
"1101",12239,0.112612612612613,0.528975865177875,0.617989193260756,0.925892088122153,0.986314769012568,0,0.002,0.0025,0
"1102",12241,0.0517799352750809,0.845594389769889,0.905764108944228,1.04603596014909,1.06124548860485,0,0.648,0.987,0.9695
"1103",12243,0.0179640718562874,0.349959306324787,0.353918975377205,0.370182849207582,0.372137128428558,0.9815,0.996,1,0.9995
"1104",12255,0.146435452793834,0.189587922523574,0.227585882736434,0.428477122994411,0.475618442134821,0,0,0,0
"1105",12267,0.0281329923273657,0.679279376500148,0.692367881414721,0.744886260468244,0.750066547267654,0.7845,0.9605,0.9955,0.9945
"1106",12276,0.0553054662379421,0.76796549776449,0.828175841865236,0.960182323161185,0.977914987151638,0,0.8045,0.9995,0.9925
"1107",12286,0.145390070921986,0.269209982373901,0.439628577341123,0.984346453482055,1.13673773764633,0,0,0,0
"1108",12290,0.111490329920364,1.23988051868324,1.66825367736663,2.65034056974133,2.89777886051244,0,0,0,0
"1109",12291,0.102821616451459,1.33390840776734,1.74661475346492,2.68538245518167,2.93887414709404,0,0,0,0
"1110",12296,0.027906976744186,0.472598730280781,0.478186895615561,0.517640644877341,0.522233370714033,0.1955,0.315,0.439,0.377
"1111",12316,0.125974025974026,0.315279232197241,0.396120562740248,0.591779859383929,0.62350815849409,0,0.001,0.1085,0.001
"1112",12318,0.0122850122850123,0.10100441903269,0.102447111493803,0.10674132832148,0.107244472982642,0.146,0.402,0.6405,0.5505
"1113",12343,0.0401069518716578,0.292981179548601,0.304665464619106,0.337975485226466,0.340629994166979,0.414,0.934,0.997,0.9905
"1114",12352,0.170473537604457,0.393441786470144,0.889807135201631,2.10571717243452,2.45951897191893,0,0,0,0
"1115",12366,0.0843672456575682,0.55782213856748,0.587453421769002,0.723210741764625,0.737673779848497,0.5145,0.972,1,1
"1116",12373,0,0.0636091080057002,0.0636091080057002,0.0636091080057002,0.0636091080057002,1,1,1,1
"1117",12375,0.143730886850153,0.456194909709382,0.815526969755529,1.56666974742211,1.77147892737746,0,0,0,0
"1118",12393,0.0946215139442231,0.257344013228886,0.300032116889785,0.427789759700032,0.454965596193098,0,0,0,0
"1119",12394,0.0735502121640736,0.252567523883022,0.300834887375498,0.388921700043719,0.402046371563176,0,0,5e-04,0
"1120",12412,0.0581854043392505,0.446998193823678,0.502916938946116,0.615571157085586,0.632403507251777,0,0,0.001,0
"1121",12428,0.0985603543743079,0.640711554883473,0.831611813204238,1.16788855715956,1.23029760506574,0,0,0,0
"1122",12442,0.0512091038406828,0.449794140388046,0.470383095617008,0.542408596692054,0.552549037274284,0.002,0.3435,0.9385,0.7455
"1123",12445,0.0477815699658703,0.346386402803959,0.364013865060351,0.407341758023603,0.41266463029865,0.8705,1,1,1
"1124",12456,0.194672933803369,0.539115461495075,2.40102735374533,8.71707680527599,10.600887925698,0,0,0,0
"1125",12470,0.015748031496063,0.801100395793018,0.807130740283279,0.851311800468091,0.858401354540845,0.16,0.2125,0.319,0.2785
"1126",12490,0,0.0980958497699307,0.0980958497699307,0.0980958497699307,0.0980958497699307,0.8445,0.837,0.836,0.831
"1127",12492,0.135732323232323,0.444195689838836,0.607511521824522,1.14505679969627,1.32270635345107,0,0,0,0
"1128",12497,0.141935483870968,0.0985508321413855,0.188191968189118,0.374695097997524,0.433613947150061,0,0,0,0
"1129",12541,0.161572052401747,3.62566469268943,8.15176221219704,13.1855552546552,14.0593822091098,0,0.2465,0.965,0.6525
"1130",12547,0.0408460977388767,0.511950116514623,0.53857366815556,0.617000435238292,0.631598992354319,0,0,0,0
"1131",12548,0.0337423312883436,0.39739216305089,0.404897270119507,0.443892081607475,0.448137685367025,0.437,0.7085,0.907,0.872
"1132",12556,0.0440528634361234,0.507725645020844,0.520953303010651,0.578663379152561,0.584061516273453,0.98,1,1,1
"1133",12574,0.144228461723062,1.79949496534345,12.9801816354909,18.1179623097366,18.6974527941765,0,1,1,1
"1134",12583,0.0750605326876513,0.180151122575569,0.188217534542308,0.240674230487951,0.24921118565541,0.001,0.007,0.0375,0.007
"1135",12605,0.0748502994011976,0.249643340112535,0.275252614973851,0.354364041467007,0.368574921758272,0,0,0,0
"1136",12619,0.0748074807480748,0.258119694651424,0.293816235205265,0.382720390418077,0.397362573519754,0,0,0,0
"1137",12648,0.0290322580645161,0.48665195291668,0.497169752019139,0.541202237492513,0.547015378513469,0.0855,0.2125,0.4125,0.337
"1138",12678,0.00749063670411985,0.43209690470743,0.433771735721135,0.443860691801937,0.445224876690138,0.4135,0.4645,0.5685,0.5425
"1139",12688,0.00783289817232376,0.348197033356511,0.350723455426823,0.359474126834385,0.360650017551744,0.561,0.7185,0.806,0.812
"1140",12694,0.0162412993039443,0.289541726960853,0.293467785780376,0.309565623397552,0.311845012988062,0.0065,0.0315,0.0615,0.043
"1141",12695,0.0791925465838509,0.708116185055389,0.772967112290026,0.944653177704064,0.965415517607028,0.002,0.9535,1,0.999
"1142",12713,0.030241935483871,0.263320229283793,0.268776525360154,0.290651861658475,0.293517760463343,0.408,0.7965,0.9405,0.9015
"1143",12727,0.11864406779661,0.67184361448434,0.84292455114602,1.20737322959311,1.26322676305149,0,0.1205,0.386,0.1505
"1144",12750,0.0487804878048781,0.503984189139202,0.519256651723732,0.580117351677869,0.585041028171461,0.8225,0.961,0.995,0.9905
